,cancellation_policy_x0_flexible,cancellation_policy_x0_moderate,cancellation_policy_x0_strict_14_with_grace_period,accommodates,room_type_x0_Entire home/apt,availability_90,bedrooms,neighbourhood_group_cleansed_x0_Mitte,guests_included,cleaning_fee,calculated_host_listings_count,bathrooms,neighbourhood_cleansed_x0_Moabit West,neighbourhood_cleansed_x0_Osloer Straße,neighbourhood_cleansed_x0_Parkviertel,property_type_x0_Apartment,neighbourhood_cleansed_x0_Wedding Zentrum,neighbourhood_group_cleansed_x0_Friedrichshain-Kreuzberg,last_reviewYear_is_na,host_listings_count_is_na,host_sinceElapsed,host_sinceYear,last_reviewElapsed,price
2400,0.0,0.0,1.0,1,1.0,5,1.0,0.0,1,20.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1470528000,2016.0,1536105600,35.0
2401,0.0,1.0,0.0,2,1.0,0,1.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1312243200,2011.0,1522195200,40.0
2402,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1453507200,2016.0,1455926400,22.0
2403,0.0,1.0,0.0,4,1.0,1,2.0,0.0,2,25.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1485907200,2017.0,1534291200,30.0
2404,0.0,1.0,0.0,2,0.0,4,1.0,1.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1454716800,2016.0,1539043200,30.0
2405,0.0,1.0,0.0,2,0.0,0,1.0,1.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1473811200,2016.0,1505001600,22.0
2406,1.0,0.0,0.0,2,0.0,0,1.0,1.0,1,26.722821145603326,1,1.5,0.0,1.0,0.0,1.0,0.0,0.0,False,False,1447718400,2015.0,1481414400,30.0
2407,0.0,1.0,0.0,2,0.0,32,1.0,0.0,2,10.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1469059200,2016.0,1535068800,29.0
2408,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1440460800,2015.0,-9223372037,19.0
2409,1.0,0.0,0.0,1,0.0,0,1.0,1.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1387324800,2013.0,-9223372037,30.0
2410,0.0,1.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1467244800,2016.0,1504396800,30.0
2411,0.0,1.0,0.0,4,1.0,25,1.0,0.0,3,24.0,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1336089600,2012.0,1538265600,50.0
2412,0.0,1.0,0.0,1,0.0,39,0.0,0.0,1,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1405468800,2014.0,-9223372037,28.0
2413,0.0,1.0,0.0,4,0.0,0,1.0,0.0,1,100.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1370476800,2013.0,-9223372037,70.0
2414,0.0,1.0,0.0,4,1.0,41,2.0,0.0,2,60.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1485216000,2017.0,1537747200,45.0
2415,1.0,0.0,0.0,3,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1465430400,2016.0,1536019200,35.0
2416,0.0,0.0,1.0,2,0.0,58,0.0,1.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1454630400,2016.0,1536624000,123.0
2417,0.0,1.0,0.0,5,1.0,0,1.0,1.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1368921600,2013.0,1531785600,149.0
2418,1.0,0.0,0.0,4,1.0,3,2.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1406937600,2014.0,1526342400,60.0
2419,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1339200000,2012.0,1472688000,27.0
2420,0.0,0.0,1.0,4,1.0,21,2.0,0.0,2,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1383177600,2013.0,1539993600,90.0
2421,0.0,1.0,0.0,1,0.0,66,1.0,0.0,2,50.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1322611200,2011.0,1466035200,40.0
2422,0.0,1.0,0.0,5,1.0,37,1.0,0.0,2,40.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1448755200,2015.0,1540425600,120.0
2423,0.0,0.0,1.0,2,0.0,0,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1436659200,2015.0,1536537600,28.0
2424,0.0,1.0,0.0,3,1.0,16,1.0,0.0,2,45.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1408492800,2014.0,1539302400,70.0
2425,0.0,0.0,1.0,4,1.0,0,2.0,0.0,2,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1437350400,2015.0,1535846400,120.0
2426,1.0,0.0,0.0,2,0.0,0,1.0,0.0,2,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1411516800,2014.0,-9223372037,75.0
2427,1.0,0.0,0.0,2,1.0,0,1.0,0.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1440720000,2015.0,-9223372037,38.0
2428,1.0,0.0,0.0,4,1.0,89,2.0,0.0,2,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1498348800,2017.0,1499904000,120.0
2429,1.0,0.0,0.0,3,1.0,0,1.0,1.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1351036800,2012.0,1459814400,50.0
2430,0.0,0.0,1.0,2,0.0,8,0.0,0.0,1,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1455840000,2016.0,1538265600,68.0
2431,1.0,0.0,0.0,1,0.0,77,1.0,0.0,1,0.0,7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1322006400,2011.0,-9223372037,40.0
2432,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,5.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1490140800,2017.0,1495929600,19.0
2433,0.0,0.0,1.0,4,1.0,0,1.0,1.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1397865600,2014.0,1454889600,60.0
2434,0.0,0.0,1.0,4,1.0,0,2.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1468886400,2016.0,1537660800,95.0
2435,0.0,0.0,1.0,5,1.0,47,2.0,0.0,1,50.0,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1451433600,2015.0,1504137600,34.0
2436,0.0,1.0,0.0,1,0.0,0,1.0,1.0,1,12.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,1427846400,2015.0,1475539200,27.0
2437,0.0,0.0,1.0,2,0.0,0,1.0,0.0,1,10.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1431475200,2015.0,1468108800,30.0
2438,0.0,0.0,1.0,1,0.0,58,1.0,1.0,1,36.0,19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1512259200,2017.0,-9223372037,33.0
2439,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1363996800,2013.0,1533686400,25.0
2440,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True,False,1375488000,2013.0,-9223372037,25.0
2441,1.0,0.0,0.0,4,1.0,35,1.0,0.0,2,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1418169600,2014.0,1530576000,50.0
2442,1.0,0.0,0.0,4,1.0,0,3.0,0.0,4,35.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1404864000,2014.0,1471564800,85.0
2443,1.0,0.0,0.0,2,0.0,7,1.0,0.0,1,25.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1535068800,2018.0,1537228800,65.0
2444,0.0,0.0,1.0,2,1.0,30,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1476230400,2016.0,1514764800,49.0
2445,0.0,0.0,1.0,3,1.0,0,2.0,1.0,1,40.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1376006400,2013.0,1533427200,80.0
2446,0.0,0.0,1.0,2,0.0,19,1.0,0.0,2,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1484870400,2017.0,1539388800,40.0
2447,1.0,0.0,0.0,2,0.0,5,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1519430400,2018.0,1520121600,20.0
2448,1.0,0.0,0.0,2,1.0,0,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1405296000,2014.0,1519171200,40.0
2449,0.0,1.0,0.0,2,1.0,35,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1503273600,2017.0,1532736000,51.0
2450,0.0,0.0,1.0,2,0.0,63,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1348099200,2012.0,1540512000,50.0
2451,1.0,0.0,0.0,2,0.0,53,1.0,0.0,1,26.722821145603326,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1440460800,2015.0,1540684800,42.0
2452,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1424217600,2015.0,1443312000,30.0
2453,0.0,0.0,1.0,6,1.0,1,3.0,0.0,3,50.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1414800000,2014.0,1530316800,120.0
2454,0.0,1.0,0.0,2,1.0,66,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1375056000,2013.0,1526947200,80.0
2455,0.0,1.0,0.0,2,0.0,0,1.0,1.0,2,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1406592000,2014.0,1504310400,45.0
2456,0.0,1.0,0.0,2,0.0,43,1.0,0.0,1,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1447804800,2015.0,1541376000,58.0
2457,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1370822400,2013.0,1441584000,40.0
2458,1.0,0.0,0.0,2,0.0,0,1.0,1.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,1454371200,2016.0,1500076800,29.0
2459,1.0,0.0,0.0,2,0.0,0,1.0,1.0,1,10.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,1375574400,2013.0,1536624000,25.0
2460,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,19.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1393200000,2014.0,1538092800,35.0
2461,0.0,0.0,1.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1443484800,2015.0,1452124800,21.0
2462,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1445990400,2015.0,-9223372037,30.0
2463,1.0,0.0,0.0,3,0.0,5,1.0,0.0,1,29.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1418342400,2014.0,1541030400,30.0
2464,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1518393600,2018.0,1519344000,10.0
2465,1.0,0.0,0.0,2,1.0,35,1.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1412294400,2014.0,1501027200,79.0
2466,0.0,0.0,1.0,3,1.0,26,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1424563200,2015.0,1532908800,80.0
2467,1.0,0.0,0.0,1,0.0,40,1.0,0.0,1,5.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1278028800,2010.0,1539216000,51.0
2468,1.0,0.0,0.0,4,1.0,0,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1463788800,2016.0,1514764800,50.0
2469,1.0,0.0,0.0,2,0.0,20,1.0,1.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1405468800,2014.0,1540166400,45.0
2470,0.0,1.0,0.0,4,1.0,88,1.0,0.0,3,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1460419200,2016.0,-9223372037,150.0
2471,0.0,1.0,0.0,4,1.0,0,3.0,1.0,1,26.722821145603326,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,1387152000,2013.0,1477094400,69.0
2472,0.0,1.0,0.0,4,1.0,0,2.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1438732800,2015.0,1509926400,35.0
2473,0.0,0.0,1.0,4,1.0,54,2.0,0.0,2,40.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1409875200,2014.0,1541203200,97.0
2474,1.0,0.0,0.0,4,1.0,62,2.0,1.0,4,50.0,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,1464048000,2016.0,1540339200,99.0
2475,1.0,0.0,0.0,6,1.0,56,2.0,0.0,2,35.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1421280000,2015.0,1540684800,59.0
2476,1.0,0.0,0.0,1,0.0,35,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1368316800,2013.0,1538006400,39.0
2477,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1437523200,2015.0,1470009600,38.0
2478,0.0,0.0,1.0,4,1.0,0,2.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1398384000,2014.0,1511913600,32.0
2479,0.0,1.0,0.0,2,1.0,0,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1439337600,2015.0,1533081600,39.0
2480,0.0,0.0,1.0,2,0.0,30,1.0,1.0,1,36.0,19,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1434153600,2015.0,1540080000,35.0
2481,0.0,1.0,0.0,2,1.0,0,1.0,0.0,1,25.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1419724800,2014.0,1528329600,86.0
2482,0.0,1.0,0.0,2,1.0,0,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1322611200,2011.0,1506124800,60.0
2483,0.0,0.0,1.0,4,0.0,21,1.0,0.0,1,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1369094400,2013.0,1540080000,100.0
2484,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1335052800,2012.0,1443571200,30.0
2485,0.0,0.0,1.0,2,1.0,14,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1308182400,2011.0,1538352000,55.0
2486,0.0,1.0,0.0,2,1.0,0,0.0,1.0,1,20.0,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,1461024000,2016.0,1524700800,40.0
2487,1.0,0.0,0.0,2,1.0,2,1.0,0.0,2,30.0,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1465171200,2016.0,1539043200,98.0
2488,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1385424000,2013.0,1477440000,25.0
2489,0.0,0.0,1.0,2,1.0,0,1.0,0.0,1,25.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1497398400,2017.0,1524355200,45.0
2490,0.0,0.0,1.0,2,0.0,17,1.0,0.0,1,26.722821145603326,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1428796800,2015.0,1498780800,54.0
2491,0.0,1.0,0.0,4,1.0,79,2.0,0.0,2,26.722821145603326,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1316995200,2011.0,-9223372037,80.0
2492,0.0,0.0,1.0,2,0.0,0,1.0,0.0,1,40.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1387929600,2013.0,1448928000,30.0
2493,0.0,0.0,1.0,5,1.0,84,2.0,0.0,4,49.0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1531440000,2018.0,1539302400,169.0
2494,0.0,0.0,1.0,2,0.0,0,1.0,0.0,1,5.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1441238400,2015.0,1528588800,16.0
2495,0.0,1.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1456444800,2016.0,1506816000,20.0
2496,0.0,0.0,1.0,2,1.0,12,0.0,0.0,1,150.0,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1238889600,2009.0,-9223372037,61.0
2497,0.0,1.0,0.0,1,0.0,38,1.0,0.0,1,11.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1529193600,2018.0,1529625600,40.0
2498,0.0,1.0,0.0,2,0.0,0,1.0,1.0,1,26.722821145603326,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,1440892800,2015.0,1539475200,25.0
2499,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1419465600,2014.0,1533168000,40.0
2500,0.0,1.0,0.0,1,0.0,0,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1347408000,2012.0,1528934400,50.0
2501,1.0,0.0,0.0,2,0.0,0,1.0,0.0,2,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1450396800,2015.0,1458864000,25.0
2502,0.0,1.0,0.0,3,1.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True,False,1434931200,2015.0,-9223372037,40.0
2503,1.0,0.0,0.0,2,1.0,0,1.0,1.0,3,20.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,1528675200,2018.0,1540598400,89.0
2504,0.0,0.0,1.0,6,0.0,35,2.0,0.0,2,25.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1333411200,2012.0,1535846400,80.0
2505,1.0,0.0,0.0,2,0.0,79,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1541462400,2018.0,-9223372037,40.0
2506,0.0,0.0,1.0,2,0.0,0,0.0,0.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1526342400,2018.0,1538265600,25.0
2507,1.0,0.0,0.0,2,0.0,50,1.0,0.0,1,25.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1341878400,2012.0,1541289600,69.0
2508,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,40.0,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1436572800,2015.0,1440892800,47.0
2509,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True,False,1392595200,2014.0,-9223372037,35.0
2510,0.0,1.0,0.0,6,1.0,90,2.0,0.0,2,31.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1318982400,2011.0,1537660800,70.0
2511,0.0,1.0,0.0,2,1.0,42,0.0,0.0,1,45.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1521072000,2018.0,1539734400,45.0
2512,1.0,0.0,0.0,4,1.0,0,2.0,0.0,1,50.0,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1432944000,2015.0,1436054400,100.0
2513,0.0,0.0,1.0,2,0.0,0,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1344988800,2012.0,1520726400,40.0
2514,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1438992000,2015.0,-9223372037,27.0
2515,1.0,0.0,0.0,4,1.0,0,2.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1487462400,2017.0,1493510400,56.0
2516,1.0,0.0,0.0,2,1.0,0,1.0,0.0,1,26.722821145603326,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True,False,1493164800,2017.0,-9223372037,75.0
2517,0.0,0.0,1.0,1,0.0,0,1.0,0.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True,False,1406937600,2014.0,-9223372037,40.0
2518,1.0,0.0,0.0,2,0.0,0,1.0,1.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1433203200,2015.0,1541116800,32.0
2519,0.0,1.0,0.0,2,0.0,88,1.0,0.0,2,45.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1427068800,2015.0,1530403200,40.0
2520,0.0,1.0,0.0,3,0.0,38,1.0,1.0,2,7.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,1407196800,2014.0,1541376000,32.0
2521,1.0,0.0,0.0,2,0.0,0,1.0,0.0,2,26.722821145603326,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1464134400,2016.0,1497744000,60.0
2522,1.0,0.0,0.0,4,1.0,0,2.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True,False,1487808000,2017.0,-9223372037,100.0
2523,0.0,1.0,0.0,2,1.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1358035200,2013.0,1470873600,35.0
2524,1.0,0.0,0.0,2,0.0,0,1.0,1.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1370649600,2013.0,1536019200,89.0
2525,0.0,1.0,0.0,2,0.0,5,1.0,1.0,1,15.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,1402963200,2014.0,1540252800,20.0
2526,1.0,0.0,0.0,2,1.0,0,1.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1391212800,2014.0,1477094400,40.0
2527,0.0,0.0,1.0,4,1.0,3,3.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1404000000,2014.0,1537833600,149.0
2528,0.0,0.0,1.0,2,1.0,0,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1403913600,2014.0,1535328000,72.0
2529,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1494979200,2017.0,1503792000,38.0
2530,1.0,0.0,0.0,4,1.0,83,0.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1453334400,2016.0,-9223372037,130.0
2531,0.0,0.0,1.0,2,0.0,4,1.0,1.0,1,25.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1430956800,2015.0,1537747200,25.0
2532,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1469577600,2016.0,-9223372037,25.0
2533,0.0,0.0,1.0,2,1.0,33,1.0,0.0,1,26.722821145603326,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1508716800,2017.0,1539388800,46.0
2534,0.0,1.0,0.0,2,1.0,32,1.0,0.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1399593600,2014.0,1515369600,48.0
2535,1.0,0.0,0.0,4,1.0,40,1.0,1.0,2,29.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1457395200,2016.0,1541116800,54.0
2536,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,6.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1498435200,2017.0,-9223372037,30.0
2537,0.0,1.0,0.0,3,1.0,0,1.0,1.0,2,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,1506470400,2017.0,1520726400,49.0
2538,0.0,1.0,0.0,2,1.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1467936000,2016.0,1538179200,69.0
2539,0.0,1.0,0.0,4,1.0,0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1522800000,2018.0,1525996800,45.0
2540,1.0,0.0,0.0,2,1.0,3,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1536451200,2018.0,1538870400,75.0
2541,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1467331200,2016.0,1506902400,57.0
2542,0.0,0.0,1.0,2,0.0,86,1.0,0.0,1,30.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1428278400,2015.0,1539561600,50.0
2543,0.0,0.0,1.0,2,0.0,35,1.0,0.0,1,80.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1406851200,2014.0,1541030400,45.0
2544,0.0,1.0,0.0,4,1.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1342915200,2012.0,1501891200,90.0
2545,0.0,0.0,1.0,4,0.0,60,2.0,0.0,4,45.0,2,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1472083200,2016.0,1534118400,245.0
2546,0.0,1.0,0.0,2,0.0,4,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1361059200,2013.0,1533772800,25.0
2547,0.0,0.0,1.0,5,1.0,44,2.0,0.0,3,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1296777600,2011.0,1541289600,195.0
2548,0.0,1.0,0.0,2,0.0,0,0.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1395360000,2014.0,1508976000,40.0
